1::George Lucas::420
3735625::Miriam Ritchie::1583
3735626::Barbara Stewart::1583
3735627::Adam David::1583
3735629::Derek Carkner::1583
3735630::John Douglas Williams::1583
3735809::A.J. Lopez::672
3737651::Kerry Ruff::1133
3737670::Louis Séguin::1149
3738136::Lisa Burns::1258
3738137::Louise Burns::1258
3739452::Larry Ross::3021
3739454::Mildred Hughes::3021
3739455::Glen Lawrence::3021
3739456::Mike Montalvo::3021
3741348::Paula Cross::1127
3741353::Marcus K. Mukai::1127|2792|3760
3741954::Mike Lucci::2308
3743737::Michael Stone::303
3744058::Rachel Aviva::1715
3744060::Cleopatra St. John::1715
3744061::Christopher Tracy::1715
3744699::Aaron Lucich::1625
3745663::Joey Stinson::8|27
3745666::Tiffany Lynn Clark::8
3747515::Adam Jennette::916
3748184::Dori Mizrahi::2496
3748851::Jimmy Brooks::3549
3748853::Beth Carter::2874|3549
3748860::Rubén de Fuentes::3549
3748862::Ricky Gonzales::3549
3748863::Betty Jean Hansen::3549
3748891::Boris Aplon::2416
3751604::Tim Gardner::190
3751605::Wendy Haynes::190
3751607::Wendy Gayle::190
3752355::George Spielvogel III::3824
3752379::Jennifer Prescott::100
3753564::Frédérique Lopez::347|576
3753635::Kahlil Nelson::297|510
3753647::Adam Powers::297
3753649::Brent Schaefer::297
3753653::Martin Bright::297
3753654::Steven Carl White::297
3753655::Tim Loughrin::297
3753665::Jamie Johnson::297
3753666::Arthur Reed::297
3753685::Vincent Lars::2469
3755293::Ricki Cuttell::2125
3755324::Tony Doyle::2125
3755326::Elvira Stevenson::2125
3755327::Erick Awanzino::2125
3755328::François Velter::2125
3755329::Dominic Rols::2125
3755330::Jean-Pierre Mazieres::2125
3757235::Arnold Quinn::3464
3757236::Don Craig::3464
3757239::Rick Dorio::3464
3757240::Nick Gambella::3464
3757242::Roy T. Fukagawa::3464
3757244::Ted Montue::3464
3757781::Prudence Barry::3120
3757829::Michel Saint-Denis::2211
3759292::Steve Shaffer::2343
3759311::Lyudmyla Travnykova::1871
3759361::Art Hern::3048
3761825::Rowland Ogden::2837
3761826::Richard Blazyca::2837
3761832::Andrew Kanias::2837
3761836::Michael Kanias::2837
3761838::David Lye::2837
3761839::Andrew Spurr::2837
3761840::Ashley Simmonds::2837
3761841::Robyn Williams::2837
3761842::Nigel Young::2837
3761865::Stacey Ashton::2837
3761895::Glyn Brown::2837
3761898::Chris Connor::2837
3761899::Ian Easton::2837
3761900::Hainsley Guthrie::2837
3761903::Aiden Lean::2837
3761904::Helen Lewis-Fernand::2837
3761905::Marc Raymond::2837
3761906::Paula Becvar::2837
3761907::Julie Casey::2837
3761908::Barry Gay::2837
3761909::David Huntley::2837
3761910::Graham Lewis::2837
3761912::Karl Mitchel::2837
3761913::Neil Morphew::2837
3761914::Amy Redler::2837
3762519::Marybeth Wise::3858
3762771::Brian Shakti::147
3762884::Randy White::2945
3762981::Robert A. Janz::2457
3763718::John Gay::1458
3763719::Casey Gray::1458
3764502::Courtney Dettrich::2316
3764505::Colby Cochran::2316
3764506::Caitlyn Holley::2316
3764507::Ken Serratt Jr.::2316
3764508::Deborah Kancher::2316
3764511::Jack Kirschker::2316
3764907::Vincent Pantone::3715
3766830::David Creamer::3100
3766832::Madonna Reubens::3100
3766836::John Reubens::3100
3766837::Arnold Richardson::3100
3766840::Al Richardson::3100
3766841::Jess Schwidde::3100
3766842::Rex Kendall::3100
3766845::Martina Kreidl::3100
3766847::Margot Kiser::3100
3766848::Philip A. Braun::3100
3766850::Chuck Tweed::3100
3766852::D. Gorton::3100
3766853::Lincoln Quesenberry::3100
3766854::Hawk Forssell::3100
3766855::Jacob Snyder::3100
3766857::Kathy Scharler::3100
3766858::Don Jeffery::3100
3766860::Byron Dingman::3100
3766861::Cecily Johnson::3100
3766862::Caleb Shiff::3100
3767469::Vivian Clermont::2967
3768162::Sandy Fury::3941
3770242::Ruth Farley::2382
3770244::Via Van Ness::2382
3771300::Yoichi Komatsuzawa::1773
3772665::Pamela Garmon::36
3772767::Jerry De Castro::2940
3772805::Rob Nickerson::2759
3774658::Helen Gereghty::3469
3774782::Victor Desny::3207
3774949::Matt McBride::1651
3775196::Mike Hambrick::1422
3775197::Jackie Bensen::1422
3775199::Maureen Bunyan::1422
3775444::Debbie Zaricor::1447
3775919::Eddie Fisher::926
3777415::Lara Spotts::31
3779286::Denise Lecce::2799
3779419::Harry Burney::3824
3779494::Christine Dunsworth::1879
3780408::Sonna Chavez::3495
3780439::Michael Swiney::2688
3780606::Chuck Riley::1097
3781330::Tania Zabaloieff::1264
3781332::Robyn Bernard::1264
3781822::Ben Reed::1573
3781829::Father Michael Rocha::1573
3781840::Brooke Leslie::1573
3781841::John Neidlinger::1573
3781845::Andrew Wallace::1573
3782012::Rick Beckner::1194
3782016::Danielle Quinn::1414
3782019::Michelle Crosby Jones::2829
3782020::Paul C. Jenson::2829
3782021::Jill Tobin::2829
3782024::A.J. Orta::2829
3784946::Helen Honeywell::104
3785023::Jim West::3691
3785463::Chris Kell::3578
3785484::Chick Allan::3578
3785970::Dan DePaola::1586
3786007::Scott Helvenston::1586
3786050::David Bruce::1586
3786055::David Overton::1586
3786097::Chris Soule::1586
3786115::Jim Pearson::1586
3786217::Wyatt Werneth::1586
3786229::Jesse G. Martin::1586
3787166::Michel Pitton::1208
3787541::Annyce Holzman::3018
3787544::Velvet Debois::3018
3787549::Mike Filloon::3018
3787552::James Earl Cathay::3018
3787590::Cristina Pronzati::412
3787594::Kevin Sanders::412
3787606::Susan Lynn Bragg::412
3787611::Tanya Carrasco::412
3787613::Tamasin Day-Lewis::412
3787616::Michael Trout::412
3788028::Patricia Leith::261
3788029::Nicole Babuick::261
3788030::Jenna Percy::261
3788395::Helen Hester::36
3788397::Gary "Buddy" Boe::36
3788399::Amy Long::36
3788402::John D. Wilmot::36
3788403::Margaret Lane::36
3788404::Alec Gifford::36
3788405::John Hurlbutt::36
3788406::Mike Longman::36
3788411::Florrie Hathorn::36
3788413::Idella Cassamier::36
3788414::Kenitra Singleton::36
3788415::Palmer Jackson::36
3788722::Robyn Rose::2073
3788725::Michael Maxwell Katz::2073
3788736::Bill Evridge::2073
3788741::Manley Adams::2073
3788746::Bill Silver::2073
3788747::Ben Graham::2073
3788749::Jewel Watson::2073
3788750::Allan Keown::2073
3789279::Christopher Murphy::3534
3790816::Ithaka Darin Pappas::2145
3790916::Leoš Kratochvíl::1225
3792120::Robert Charlet::3532
3792439::Steve Butts::3304
3792632::Eric Sardeson::2400
3792634::Joseph Morano::2400
3792638::Terry Jayjack::2400
3792640::Steven Pressler::2400
3792644::Dale Balsbaugh::2400
3792648::Sandra Olson::2400
3792652::Dan Atherton::2400
3793454::Robert McKewley::1794
3794647::Derek Pendleton::3018
3795573::Charles Edward Bennett::810
3795611::Ronnie Willis::198
3795756::Samantha McCoy::2108
3796074::Della Miles::2597
3796075::Cynthia Bass::2597
3796077::Mary Fukushima::2597
3796078::Pina De Rosa::2597
3796079::Janéy Friend::2597
3796553::Heather Casler::1812
3798291::Dan Bergin::1945
3799781::J.B. Benn::7
3799867::Michael Edmiston::3950
3799869::Haven Gaston::2335|3950
3799871::Ronnie Schafer::3950
3799872::Frances Taylor::3950
3799874::Matt White::3950
3799875::Christy McKee::3950
3799876::James Lessick Jr.::3950
3799877::Daniel Martin::3950
3799879::Nubia::3950
3799880::Jack Newman::3950
3799882::Shamari Lewis::3950
3799886::Kurt Gant::3950
3799888::Sania R. Hahn::3950
3799889::Shawn LeNoble::3950
3799890::Geoff Mullins::3950
3799891::Robert M. Perez::3950
3799892::C. Eric Peterson::3950
3799893::Garnet Tipton::3950
3800449::Hubert Hill::2178|3171
3800514::Robert Minkoff::2144|3667
3801656::Cameron Young::2615
3801953::Al Berkowitz::223
3802945::J. Robert Bailey::3728
3803220::John Shepherd Reid::1297
3803223::Cheri Wells::1297
3803229::Nadine Vix::1297
3803232::Martin Gundersen::1297
3803236::Robin Stober::1297
3803237::Ronald Taylor::1297
3803273::Christian Fitzharris::3248
3803303::Albie Whitaker::2046
3804533::Anthony Messuri::3072
3804538::Gilberto Godoy::3072
3804539::Betti Orsatti::3072
3804540::Michael Barbaro::3072
3804541::Corrado Gianna::3072
3804542::Michael Dunster::3072
3804543::Stella Bruno::3072
3804545::Robert Payson::3072
3804546::Jack K. Tsirakis::3072
3804787::Brandon Bobst::105
3804793::R.E. 'Stick' Faessler::105
3805599::Gigi Vivan::1398
3805601::Giuseppe Bonato::1398
3805788::Justin Van Lieshout::691
3805789::Alec Thomlison::691
3805793::Bertha Leveron::691
3805795::Caroline Yli-Loumi::691
3805796::Joa Gamelin::691
3805803::Fred L. Whalen::2038
3805816::Joan Luchak::691|1463
3805817::Melanie Zuber::691
3805819::Bob McAlpine::691
3805821::Shawn Eisenberg::691
3805822::Glyn Stephens::691
3806056::James R. Barnett::1135
3806058::Carrol Davis Carson::1135
3806067::Denise Halma::1135
3806068::Elie Liardet::1135
3806482::Dina Claire::3604
3806483::Mike Cody::3604
3806487::Jules Davis::3604
3806490::Dick Foster::3604
3806657::Alexandra Rea-Baum::262
3806661::Darcie Bradford::262
3806670::Pushpa Rawal::262
3806678::Will Blomquist::262
3809217::Susan Elliott::454
3809218::Erin Branham::454
3809220::Deborah Thomas::454
3809619::Bridget Marks::742
3809783::Andrew Mills::1906
3809786::Julie Jacott::1906
3809787::Laurie Durning::1906
3809933::Fang Zheng::446
3809944::Armand van Helden::2198
3810713::Ken Ackles::3430
3810852::Ludie C. Washington::3773
3810902::Mark David::2084
3811468::Iwona Hofman::701
3812002::Gabrielle Woods::3563
3812019::Kelly Haren::3563
3812137::Zuzana Kadlecová::1225
3812782::Anita Ores::2159
3812783::Megan Ores::2159
3812784::Cheri Jones::2159
3812786::Monica Anne O'Malley::2159
3812788::Bruce Quist::2159
3812790::Erzsebet Sziky::2159
3812791::John Scafidi::2159
3812792::Benjamen Passman::2159
3812793::Flo Spink::2159
3812795::Kristin Finger::2159
3812800::Tom McKearn::2159
3812802::Frank Coranado::2159
3812809::Sean Ores::2159
3812811::Pamela Fox::2159
3812813::Donna Dunlap::2159
3812924::John Perri::1152
3813279::Tim Truby::1447
3813932::Govindini Murty::3316
3814059::John Mack::3115
3814381::John Webber::113|1503
3814652::Dino Bolognese::900|932
3815100::Marcello Krakoff::3725
3815113::Elaine A. Clark::3745
3815121::Faith Catlin::848
3815128::Thomas A. Chantler::3745
3817526::April Hyde::3073
3817610::Rebecca Williams::356
3817629::John Randall::356
3817635::Ione M. Telech::356
3817637::Christine Seabrook::356
3817649::Logan Livingston Gomez::356
3817652::Ben Waddel::356
3817687::Fay Genens::356
3817690::Frank Geyer::356
3817708::Pete Auster::356
3817721::Bruce Lucvia::356
3817723::Angela Lomas::356
3817724::Timothy Record::356
3817728::Deborah McTeer::356
3817735::Kenneth Bevington::356
3818115::Heather Camille::1140
3818245::Barry Herman::2982
3818273::Paul Weaver::1140
3818279::Gregory Apparcel::1140
3818285::Peach Manion::1140
3818457::Michka Egan::932
3818458::Suzanne Ellers::932
3818537::Ian Bruce::2535|2639
3818579::Victoria James::2639
3818603::Wendy Pitzer::2639
3819285::Brittany Colonna::3174
3819286::Thomas Armbruster::3174
3819287::Cash Oshman::3174
3819293::Jeff Thomas::3174
3819294::Howard Keystone::3174
3819295::Howdy Doody::3174
3819297::Jeff Zabel::3174
3819301::Bert F. Balsam::3174
3820103::Simon Robson::331
3820111::Rich Baker::2158
3820114::Bill Pirman Jr.::2158
3820115::Larry Calicchio::2158
3820121::Kathleen Perkins::471|479|2158
3820127::Leslie Zang::2158
3820135::Fran Smith::2158
3820276::Peter McPherson::471
3820286::Skipper Duke::471
3820287::Jay Kapner::471
3820288::Linda McCoy::471
3820489::Clinton Turnbull::333
3820495::Mark Zador::333
3820498::Hayley Gibbins::333
3820499::Julianne Gillies::333
3821303::Joan Cooper::1162
3821332::Mike Reynell::1162
3821538::Adam Miller::3754
3822025::Steve Greenberg::227
3824455::Mike Harris::34
3824474::Tony A. Mattos::802
3824476::Mark Valim::802
3824478::Michael Forner::802
3824479::Sage Callaway::802
3824480::Jewel Benedict::802
3824482::Betsy Berryhill::802
3824483::Mariann V. Carothers::802
3824484::Claudia Crespin::802
3824485::Joseph A. Nicosia::802
3824486::Dan Partain::802
3824487::Isaac Reiswig::802
3824488::Charlie::802
3824492::Sarah Vaill::3371
3824775::Scott Hass::2580
3824897::Henry Kaiser::3033
3825408::Scott Rosenberg::2688
3826793::Salvatore Cavaliere::2694
3826842::Alan Bean::3338
3827294::Jeremy Lepard::1378
3827399::Michael Eidam::3087
3827404::Tamika McCollum::3087
3827405::Koren McCollum::3087
3827406::Ron Strang::3087
3827407::Ralph Gervais::3087
3828896::Bill Warren::2799
3828897::Aaron Vaughn::2799
3828913::Matthew Whittle::2671
3828914::September Buckley::2671
3829268::Marie Pierre Cascales::578
3830005::Sam High::1257
3830008::Tina Littlewood::1257
3830014::Rima Lyn::1257
3830019::Joey Tushnet::1257
3830280::Cheng Mo::857
3830282::Qian Zhang::857
3830293::Guan Peng::857
3830294::Qiu Huan::857
3830356::Ezekiel Moss::3431
3832597::Danny Kopel::3727
3832603::Gary Wayne Cunningham::3727
3832658::Gary Joseph::191
3832702::Kristy Angell::2515
3832703::Mary Pollok::2515
3832704::Erik Christenbury::2515
3832705::Zakk Clark::2515
3832706::Garrett LaCoss::2515
3832707::Xeno Yuzna::2515
3832708::Aleasha Kivett::2515
3832709::Mandy Newman::2515
3832710::Lelia Marlaine::2515
3832711::Emily Mortorff::2515
3832712::Morgan Mortorff::2515
3832713::Holly Kidd::2515
3832714::Talia Pierce::2515
3832715::Tracie Stanley::2515
3833003::Sharon L. Alexander::1784
3833006::Holly Denys::1784
3833471::Randy Randolph::519
3833472::Bryan Mercer::519
3833479::Gordon Mark::519
3833482::Dianne Butler::519
3835604::Ken Mattingly::3338
3835605::Stephen Bales::3338
3835606::Ron Evans::3338
3835607::Neil B. Hutchinson::3338
3835608::Jim McDivitt::3338
3835609::Bob Overmyer::3338
3835612::Dave Scott::3338
3835613::Edward H. White II::3338
3837180::Marcello Clay::2050
3837262::Zachary Webb::104
3837467::Pat Poole::2050|3257
3838218::Maureen Mendoza::2058
3838909::Amah Harris::2086
3838918::Gary Bush::2086
3839620::Tony Brafa::3868
3841029::Bob Stephens::3919
3841898::Camille Du Fresne::3749
3842746::Judi Blacque::918
3842787::Kenneth Donner::918
3842794::Charlotte Hunter::918
3842808::Ellen Ray::918
3842820::Beth Renner::918
3842822::Myron Tobias::918
3842837::Robert Ames::900
3842840::Joan Bayley::900|3675
3842843::Ralph Blum::900
3842849::Paul De Corday::900
3842850::René de Loffre::900
3842856::Jeannine Ducasse::900
3843888::George Ellsworth::900
3843889::Captain Garcia::900
3843892::Alex Goudovitch::2874|3606
3844489::Nicholas Wagner::818
3844596::Diane Nance::3606
3845089::Christopheren Nomura::1087
3845198::Tom Martin::3152
3845699::Frances Cresci::223
3846582::Alain Christie::2793
3846698::Tania Burt::105
3846699::Billie McNabb::105
3846701::Larry Loury::105
3846703::James Rivers::105
3846704::Mark A. Brooks::105
3846705::Peter Cho::105
3846708::Eddie Dejean Sr.::105
3846710::Jason C. Brewer::105
3846712::Ken Billeter::105
3846713::Judy Trask::105
3846714::David Trask::105
3846715::Edna Dolson::105
3846716::Dennis McCool::105
3846717::Michael C. Pommier::105
3846718::Jana Corkrean::105
3846719::M. Jane Seymour::105
3846721::Karla Jo Soper::105
3848642::Lloyd Shaw::3792
3849614::Douglas Price::3257
3849786::George Tapia::278
3850372::Brigitte Raul::306
3850437::Debbie Johnson::2457
3850970::Jack Carry::3311
3851220::Li Baolong::3741
3851412::Susan MacDonald::2756
3851573::Laurent Arcaro::2591
3852266::Ruth Gillis::949|1461
3853258::Merv Maruyama::2371
3853559::Rose Allen::949
3853613::Anna Dewey::949
3853623::Diane Howe::949
3854094::Julia McFerrin::2328
3854096::Mona García::2328
3854097::Neva Lucero::2328
3854098::Helen Moreno::2328
3854099::Janice Richmond::2328
3854100::Juanita Romano::2328
3854101::Ann Romero::2328
3854102::Elisa Valdez::2328
3854103::April Winters::2328
3854799::Martha Faulkner::2253
3855054::Owen Martin::2874
3855056::Mary Stanton::2874
3855058::Drusilla Davis::2874
3855059::Franklyn Fox::2874
3855060::Otis Griffith::2874
3855061::Gregor Momdjian::2874
3855062::Howard Parker::2874
3855063::David Swain::2874
3855064::Fred Villani::2874
3855526::Vern De Paul::1228
3855762::Council Cargle::2308
3856257::Max Cutler::3548
3856535::James Currie::3649
3857828::Nathalie Galán::347
3857832::Eric Gonzales::347
3857834::Charlene::347
3857836::Claire Lopez::347
3857838::Claude Bonnet::347
3857843::Jérôme Frazer::347
3858155::Jack McNamara::2963
3859142::John-Michael Dougherty::1961
3859145::Earl Roat::1961
3859146::William Montgomery Jr.::1961
3859148::Elizabeth Lower::1961
3859149::Michael C. Hall::1961
3859151::Robert W. Heckel::1961
3859152::W. Todd Kenner::1961
3859153::Kneeles Reeves::1961
3859154::Jack W. Cope::1961
3859161::Isadore Figler::1961
3859162::Sam Roth::1961
3859163::Nanci M. Harvey::1961
3859164::Kenneth E. Lowden::1961
3859166::John Thorstensen::1961
3859167::Blanche Salter::1961
3859175::Mark Winn::224|380
3859391::Rusdi Lane::2383|2789
3860010::Arthur Brunet::3645
3862173::Paul Gary::916
3863443::Michael Cipriani::505
3863444::Joran Corneal::505
3863446::Rafale Yermazyan::505
3863447::Pamela Harley::505
3863448::Colette Bryce::505
3863755::Abbe Levin::505
3863788::Eva Larson::458
3863797::Darren Ross::831
3864206::Rifi Kythouka::1533
3864207::Christiane Mutshimuana::1533
3864238::Anne James::3686
3865029::Dmitry Preyers::268
3865030::David Ross::268
3865031::Jace Kent::268
3865032::Marianna Lead::268
3865549::Marshall Dancing Elk Lucas::147|194
3865717::Jack Hale::3142
3865718::Andrew Love::3142
3865719::Gayl Murphy::3142
3865720::George Pendergrass::3142
3865721::Stacey Sheppard::3142
3865722::Dorothy Terrell::3142
3865876::James Johnson::3726
3867866::Marisa Raper::481
3868408::Abbie Shilling::2928
3868411::Jean-François Soubielle::2928
3868413::Kunchuck Tharching::2928
3868567::Michele Bernath::1268
3869231::Sui Yongqing::446
3871050::Robyn Peterman::1864
3871060::Scott Erik::1864
3871062::Michael Resnick::1864
3871063::Anthony Parziale::1864
3871067::Abraham Kessler::1864
3871108::Helen Anzalone Gordon::1864
3871112::Edith Yaron::1864
3871155::Michelle Yahn::1922
3872473::Peter G. Boynton::3919
3872579::Frank Topham::1228
3872580::Lori Anne Flax::1228
3872589::Harold Valan::1228
3872592::Paul Carmello::1228
3872594::Bobby Rings::1228
3872595::Eddie Mustafa Muhammad::1228
3872598::Frank Shain::1228
3872599::Fritzie Higgins::1228
3872601::George Latka::1228
3872602::Robert B. Loring::1228
3872603::Chuck Hassett::1228
3872605::Ken Richards::1228
3872624::Richard A. Berk::3853
3872636::Kent Miller::3550
3872637::Fred Yockers::3550
3872638::James Wassenich::3550
3872641::Allan Richards::3550
3872644::Darrell Brook::3550
3874265::Peter Atherton::1454|1875
3875705::Elham Imani::1859
3877684::Hajime Tachibana::1960
3877993::Richard Hansen::3218
3880397::David Vaughn::1257
3881788::Robin Griggs::1255
3881789::Michael Gooch::1255
3881790::Peter Gooch::1255
3881791::Laurie Yarrall::1255
3881792::Shane Yarrall::1255
3881793::Dean Lawrie::1255
3881794::Philip Lamey::1255
3881796::Graham Butcher::1255
3881797::Bob Haliburton::1255
3881798::Andrew McKay::1255
3881799::Clive Haywood::1255
3881800::John McTavish::1255
3881802::John Nelson::1255
3881803::Graham Nesbitt::1255
3881804::John Logan Jr.::1255
3881805::Ray Battersby::1255
3881806::Mike Appleby::1255
3881808::Peter Appleby::1255
3881810::Robert Johnston::1255
3881811::Scott Bradshaw::1255
3881812::Mark Lamey::1255
3881813::Giles Forrest::1255
3881814::Grant Taylor::1255
